2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,code,country
4880.55053426701,5894.726273757038,6318.856686068711,6760.006530119218,7218.51368846673,7694.750398480747,8189.058979673755,8701.728189995705,9233.01407299011,9766.98685179324,10245.748629372873,10479.451604070988,10715.556184435589,10953.97181378113,11194.615878990971,11437.421654086284,11682.303878094124,GIN,Guinea
821.7906340793302,988.5271411294808,1056.1741687749588,1126.1600074569058,1198.5345028059528,1273.3695671974472,1350.7250379912343,1430.6403006326625,1512.734406389179,1594.5710886305294,1654.1515902703472,1686.9967688125637,1720.1725542070917,1753.6636405811378,1787.4516608873535,1821.5017177357709,1855.8040153678032,GNB,Guinea Bissau
19266.4522480094,22664.786480953513,23872.11247837616,25101.104698306226,26351.205202950972,27621.94487918038,28818.383283668307,29881.564297362438,30120.948250452908,30353.783189312126,30579.85412104868,30798.9295148564,31010.87234229899,31215.53139958468,31412.916136950447,31603.11160652918,31786.07291969518,HTI,Haiti
13240.276065729475,15878.193983348217,16986.07618462145,18140.094065390014,19341.542971917643,20591.836437267146,21892.35078735466,23214.415817438596,24541.16285855725,25314.790862443693,25901.02661708474,26496.20533996662,27100.194589887054,27712.892380037887,28334.142188998252,28963.797410731415,29601.688067223768,CIV,Ivory Coast
75837.90045625676,89979.25016258733,95891.30956318762,102031.4580167137,108340.40412755302,114365.61248063068,118882.97397024759,121388.502150474,123909.26709577325,126442.5967796438,128985.41082601946,131534.90937723068,134089.35961077566,136647.21690003885,139206.2939116984,141764.31809165343,144319.37374781427,KEN,Kenya
7598.089640355494,8851.55739253443,9276.671954250576,9674.36836232709,9825.076172302774,9914.892042369816,10003.615665449546,10091.474354723867,10178.525295898931,10264.995802156653,10351.04313418892,10436.797389477211,10522.360072649924,10607.678286928878,10692.576186267685,10776.716375000111,10859.820072808701,KGZ,Kyrgyzstan
10802.412321928514,12666.304871072396,13349.486762374647,14046.459809843784,14720.965090197005,15361.95987920524,15616.513830551718,15767.481068746962,15914.414520079572,16057.21329137164,16195.784250458955,16330.078891005993,16459.984678314315,16585.43758402103,16706.38134077692,16822.70147363013,16934.34753599172,LAO,Lao People's Democratic Republic
2616.1025334672563,3083.6642047371142,3253.9381885026687,3428.1469688170605,3606.4102010640177,3788.876626977381,3964.53622191828,4134.977898710414,4180.011257108356,4225.337895370492,4270.973496912018,4316.955701929405,4363.282942081138,4409.953649025694,4456.920772517482,4504.173334165864,4551.636053577891,LSO,Lesotho
2445.3129740985796,2957.149523612052,3168.9221312951217,3389.078792433592,3617.7612346561577,3855.109788324829,4101.268424477914,4356.363796373807,4620.527487966372,4890.537176870139,5165.186489217332,5316.3551352325485,5433.596628145532,5551.958237097147,5671.392437581837,5791.831964145585,5913.22636769788,LBR,Liberia
39622.966798887974,45765.35525686214,47497.65614596321,49277.828698277226,51105.50892715081,52876.66400105323,54544.86742634535,55936.356062807026,57245.17514735907,58565.460355440715,59897.04128409151,61239.7352490565,62593.10779954457,63956.81045382573,65330.95527871184,66715.82013848978,68111.5309164277,MDG,Madagascar
19937.28200080286,23977.63118008182,25723.71893171098,27548.780069656183,29453.822039930157,31439.244273263103,33505.526191261735,35607.936678655,37720.126777314494,38982.46920694676,39954.21834189553,40937.22628723602,41931.00358858579,42934.962900685874,43948.74664991801,44971.95783439423,46004.23480170972,MWI,Malawi
7227.238226613772,8746.849866426823,9409.8176051152,10104.083821100514,10830.444710349126,11589.604156359434,12382.239061372416,13209.062636838093,14061.189063801468,14924.468473350471,15506.681297336345,15922.488706064989,16343.752307394914,16770.174546883616,17201.34686532247,17636.822160181262,18076.187247052785,MLI,Mali
2058.4692964848573,2456.166777798984,2623.5587397800437,2797.3651496939738,2977.7446537044625,3164.8626623611726,3348.3154346992965,3522.9508724588177,3600.5270123280375,3678.7717604717245,3757.6567620012256,3837.170107863307,3917.283443169312,3997.9831575726857,4079.2340910114995,4161.0016505215945,4243.256914116541,MRT,Mauritania
16913.77479644201,20539.34376939348,22084.296783886835,23696.854414011163,25378.701870688947,27131.469408528934,28956.713156645514,30855.999788112367,32830.73609056462,34870.42802296466,36949.00067508933,38394.76862611644,39358.40228570893,40334.187477061,41321.69999487868,42320.54110210336,43330.31285755869,MOZ,Mozambique
62966.375566365736,73714.85233491684,77407.35195830475,81155.44342206395,84955.76583653654,88599.40868443015,92057.79369238816,93077.16288763225,93581.26952295433,94058.04691142414,94506.65623146339,94926.52256041733,95317.25633320837,95678.6957546632,96010.88952041644,96314.11095435324,96588.71349253181,MMR,Myanmar
34428.53208651848,39428.26347727669,40286.799462805604,41145.75253709379,42003.75989763669,42859.504436858646,43548.704022268146,44130.358750386,44430.01936451909,44714.620262284545,44984.78893186434,45241.080204914135,45483.51785993347,45712.22607353098,45928.174480076304,46132.581067156374,46326.38376447477,NPL,Nepal
8361.264528697931,10300.874053081672,11199.132732783564,12149.545164285388,13154.24207732325,14215.371984553107,15335.095300470566,16515.591138114174,17759.046698409293,19067.687846338125,20438.17882933644,21869.892934999072,22815.810355091617,23623.718699332134,24452.726220125725,25302.839230181038,26174.026165954827,NER,Niger
135909.7947447208,162210.03671056294,173422.40350887142,185126.9684181048,197339.12973744524,210074.4340110199,222488.18663166676,233431.70573762682,239076.4124371252,244818.7487550682,250656.1058844502,256585.76800798782,262605.64842527115,268713.2746810995,274904.8815670818,281176.1135923291,287522.88710657606,NGA,Nigeria
175571.3569959124,199353.45624480816,204893.98315927357,210485.99618537346,216132.87943532772,220745.8311413854,224885.42024134716,228025.8608878059,231143.25120040702,234241.27499723565,237324.35451729802,240395.08344106056,243453.72049206286,246497.7217089529,249523.09575171565,252524.27960388755,255496.02329528058,PAK,Pakistan
9038.98243134989,10710.789532375635,11372.297418332819,12054.75511413287,12758.317172370504,13477.972786194685,14162.407332351193,14667.047067427959,14908.124758856466,15149.022243850859,15389.5455597607,15629.460850908139,15868.653940697513,16106.977637613947,16344.378292413698,16580.751357852554,16816.014296632457,PNG,Papua New Guinea
13374.850784770271,15931.522329879974,16961.97068260546,18026.553522853763,19126.101187898428,20261.522002803642,21420.56655704794,22546.47166469628,23333.413398597608,23760.093486672442,24188.13613777847,24616.989871718735,25046.327729496035,25475.67821659082,25904.129215628964,26330.552507581528,26754.02755552941,RWA,Rwanda
219.62116601302534,260.1411654692702,276.8164323049241,294.15227577153934,311.9759473419075,328.9684802414465,341.6295008468471,348.50227643182205,355.43104204192923,362.4132526760263,369.43363832725885,376.4871089933422,383.5622121691358,390.6576753540683,397.77986105099563,404.91095425192134,412.0534999579878,STP,Sao Tome and Principe
8997.466945808032,10743.293751289915,11489.038625097435,12265.97685324042,13075.055775220566,13917.308146902473,14736.779911901602,15457.371027268518,15825.697881872431,16199.349289676678,16578.29318327987,16962.484531863054,17351.830544647735,17746.219326871647,18145.44073471292,18549.254603803744,18957.400983507352,SEN,Senegal
2723.2063580850922,3272.84500646758,3487.9158532205474,3709.5027533758816,3937.597461357662,4172.155950789102,4413.128642545557,4660.492885264777,4914.248222166956,5168.660098678789,5425.683726320115,5515.918387181712,5603.944333551421,5691.657620311569,5778.971078589375,5865.8027592050385,5952.06131753139,SLE,Sierra Leone
844.3396408056625,996.8721784623118,1057.346477977313,1119.8529257500563,1183.6253138197558,1243.9862193592492,1286.7033626481482,1308.4636218343412,1330.3704483996692,1352.3755417305529,1374.4739052117943,1396.6172382298155,1418.7972130926198,1440.9971744162156,1463.1871425094155,1485.3404687578322,1507.4338356238757,SLB,Solomon Islands
3975.3358154236744,4866.543174407892,5249.061030516533,5648.793188637954,6066.205677037144,6501.795012402574,6956.053439741532,7429.406704913206,7922.242804294308,8434.960236388393,8967.681375428667,9518.354819980323,9954.374102402358,10220.45379430832,10490.90152769024,10765.761646154864,11045.050238975447,SOM,Somalia
6439.214579028083,7712.573371287244,8243.77957128164,8795.026167670572,9366.597813335637,9958.711595086224,10571.63126498748,11182.81292950744,11798.515805191058,12066.832925267656,12321.645029984,12578.636097597666,12837.818586819169,13099.10463095328,13362.372921502858,13627.45952806636,13894.219536168815,SSD,South Sudan
20506.374826009713,24547.070952031605,26225.7326989352,27969.15318001633,29778.619724505304,31655.6448730151,33601.606774342275,35544.99653888906,37505.08789043625,38362.23980085751,39176.431614761495,39996.467219619706,40821.92433071778,41652.37935189811,42487.23754366391,43325.86679038681,44167.74448194672,SDN,Sudan
35173.42990333716,39343.08351502947,40888.63221492888,42194.31619929821,43223.875823279355,44168.73246855543,45076.36554280979,45944.310189362106,46752.18009529767,47511.14927756724,48234.63129987852,48933.29026725052,49612.80636143517,50275.16163213417,50922.58376768747,51555.75039192474,52175.24595539898,SYR,Syrian Arab Republic
10179.517332910267,11938.440545220776,12605.130737435267,13228.551574807085,13589.823177723189,13796.47251371164,14002.794120795046,14209.001898373266,14415.182156730454,14621.896538150442,14829.749214622301,15039.155476208916,15250.236657657571,15462.857664610461,15676.715785636206,15891.363207956165,16106.34086092854,TJK,Tajikistan
56616.12151411084,67808.04903832483,72773.97293975441,77979.11192932354,83431.50815700728,89105.27663013706,94663.6379948965,99124.07635670269,101875.51199501853,104678.57259822055,107531.66263428978,110433.3155961791,113382.64789323258,116378.94528006982,119421.0465319434,122507.6349029345,125637.51115200922,TZA,Tanzania
6943.614526633151,8286.009399891933,8842.799833330642,9421.29904444526,10021.92609224819,10645.068973504021,11277.521473246736,11901.04587426871,12290.459344811743,12549.878840200632,12811.522494991319,13075.16834166286,13340.642617761989,13607.810797518432,13876.47221332488,14146.41722918932,14417.449661696774,TGO,Togo
58615.774368374216,70424.86695171782,75719.32766819993,81271.63023728246,87088.77512703704,93177.3621662481,99308.72601853395,105524.9517798092,108793.34046447351,111868.58950729338,114990.01954790347,118155.76454103517,121364.44789591656,124615.02791169452,127906.45322722985,131237.77552443516,134607.97403307728,UGA,Uganda
17501.333822516204,20779.652101231444,22097.434179210824,23455.617815699952,24854.02908949503,26292.391197256322,27653.538475775717,28747.3448622086,29233.656957358693,29716.363920696822,30195.912460060885,30672.476806858453,31145.941062664224,31615.718059959323,32080.976553746445,32540.6020770486,32993.69814403306,YEM,Yemen
17497.464162379787,21016.206592153638,22567.967974903928,24194.599384119585,25897.95774427703,27679.5775944149,29520.236913864566,31346.72186509177,32701.38155468182,33593.75833356534,34501.36149347852,35424.096375529094,36361.816009331626,37314.41950843516,38282.05135220158,39264.92950518552,40263.179764072804,ZMB,Zambia
13845.758938720923,16569.314545025394,17652.270633931457,18771.20042539838,19926.751694702365,21119.425066043234,22349.68003094754,23618.08962019977,24875.195327670393,26063.227188317564,26531.53338623409,27002.153953681052,27474.781683608344,27949.040591268087,28424.30136072554,28899.82348543458,29374.93294395692,ZWE,Zimbabwe
