2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,code,country
2015.3246114975807,2066.372819523937,2118.2812441170818,2170.980263194521,2224.4553170051636,2278.703625960164,2333.7136746200226,2389.4603143237623,2445.912704871342,2503.0443739880498,2560.8288493991727,2619.240717720987,2678.252844871911,2737.842597057066,2797.989325902177,2858.6763538741743,2919.8823707919137,GIN,Guinea
323.597299273937,330.825881642755,338.1059649862943,345.4393201117085,352.8306691714076,360.2901943065256,367.8232079385237,375.4288246638249,383.10999582768574,390.86642629558025,398.70091984550214,406.6176083608099,414.61398319803595,422.6863551756098,430.83029727564724,439.0373981641679,447.30529676496684,GNB,Guinea Bissau
4440.4405427633155,4484.894941897229,4528.4666589481085,4571.1538230340475,4612.923880809893,4653.765606984208,4693.655054268604,4732.569397903832,4770.482445543215,4807.358276254167,4843.162839986008,4877.859467453388,4911.426456426202,4943.839859616061,4975.101173728488,5005.223869113203,5034.200836418967,HTI,Haiti
4068.467083303016,4168.578885755279,4270.4878300409,4374.199973783054,4479.73194022673,4587.121765610466,4696.391567302595,4807.529370931727,4920.510523380291,5035.314879529357,5151.921871635127,5270.307691829777,5390.445996496243,5512.316499640642,5635.8880678973555,5761.131540150173,5888.013106409285,CIV,Ivory Coast
12945.956782517313,13241.61553182202,13540.344869275414,13841.9574025795,14146.27698297417,14453.070141702286,14762.102307699071,15073.222244356966,15386.23418183997,15700.806325549864,16016.556174737236,16333.13606157393,16650.330815609555,16967.948635315573,17285.717912090677,17603.35645518024,17920.626386596585,KEN,Kenya
698.6874340712229,706.0686543440199,713.2288008235187,720.1729508025797,726.9414052932826,733.5867354321198,740.1512519929285,746.6517735083087,753.0925310556441,759.4903431675349,765.8568453067866,772.2016631744467,778.5323069328713,784.8448628354805,791.1263203193197,797.3517160278249,803.5004234587506,KGZ,Kyrgyzstan
1695.834569992158,1715.9129227713538,1735.634139142774,1754.920854544533,1773.7672216550934,1792.1705417106675,1810.127891050487,1827.6266754435476,1844.6578990105597,1861.2098671084477,1877.2717846820647,1892.8380293068547,1907.8955569578488,1922.4369460346343,1936.4556745247255,1949.9384735061717,1962.8794956574345,LAO,Lao People's Democratic Republic
616.045526874451,623.2449891281891,630.4191812441466,637.5660816113008,644.7041374302318,651.8540702139196,659.0343271629445,666.2545109296628,673.5105782920299,680.8139008120471,688.1670055034923,695.5759571994329,703.0405031984914,710.5603907992895,718.1280389604933,725.7416787724582,733.3891805690492,LSO,Lesotho
1093.1005955546673,1119.9154277075095,1147.191222579309,1174.9233220204853,1203.0932875222795,1231.6848155611578,1260.684902136207,1290.0770496343275,1319.8482540546054,1349.9853173065608,1380.4682481649088,1411.2758908669684,1442.398735024013,1473.81892439598,1505.5238431610883,1537.4956350792772,1569.7209079705017,LBR,Liberia
6667.112383360313,6837.925738614222,7011.203563110872,7186.845133364965,7364.678524806754,7544.506414918703,7726.173594019795,7909.568267724406,8094.639205983975,8281.331488449836,8469.62101963305,8659.48196743286,8850.852899206287,9043.68453859307,9237.99273217602,9433.816770797472,9631.17445472853,MDG,Madagascar
6126.32056522963,6294.963216379573,6467.2280665219805,6642.957452373847,6821.856329952733,7003.534732785057,7187.673548222534,7374.133502524605,7562.896747017717,7753.925691313642,7947.214385854531,8142.742548056805,8340.412821519294,8540.108378560593,8741.758094920957,8945.283003741657,9150.611169459607,MWI,Malawi
2757.213202323236,2838.1612728440246,2921.066675372494,3005.868961112856,3092.5244860345488,3180.969174414037,3271.13967591333,3362.9894449596713,3456.4652866127653,3551.4839024320127,3647.947969856192,3745.766694794026,3844.868989461666,3945.184854153588,4046.6181752844855,4149.063771949682,4252.424442485548,MLI,Mali
476.98384707221703,488.60509638525934,500.31420369254926,512.1145967187084,524.013491726098,536.0180147737997,548.1353821241747,560.3649623542666,572.704319975528,585.150027263338,597.6975740537204,610.3450660778054,623.0879931716174,635.924190456448,648.848065328967,661.8541153891244,674.9377402696646,MRT,Mauritania
7846.584219241794,8064.488285359765,8286.928438981453,8513.841018007972,8745.186912617473,8980.912238166526,9220.945076038292,9465.22480600891,9713.649742541582,9966.035417643268,10222.154559793693,10481.815530865808,10744.88861661716,11011.279084368169,11280.871125590813,11553.555884614289,11829.224723044585,MOZ,Mozambique
12402.664025176291,12494.3535176278,12583.912011462005,12670.973672828633,12755.236891555158,12836.336272178183,12913.971958072689,12988.00213108342,13058.345251250936,13124.874843960744,13187.473859916225,13246.062074318583,13300.58512719486,13351.020441620805,13397.374812593034,13439.686379769997,13478.004461675544,MMR,Myanmar
6480.652523907531,6542.131321381667,6601.823317531051,6659.665997957856,6715.497113122987,6769.170247726263,6820.57003802696,6869.608470333398,6916.255521283464,6960.5582823149925,7002.614432174592,7042.510339438208,7080.2497056162365,7115.851860818533,7149.467744413538,7181.286955989397,7211.455499567355,NPL,Nepal
4479.307386686363,4650.6590566270515,4827.851361140771,5010.974982880463,5200.1063703613145,5395.314775062555,5596.661451756809,5804.203496929265,6017.990969963294,6238.078088529708,6464.509154383117,6697.322391781114,6936.534593807573,7182.15743565415,7434.194915674144,7692.648953077143,7957.509951815217,NER,Niger
30491.88831196814,31258.135952308,32039.722680989424,32836.67805850809,33649.15764530054,34477.291989076184,35321.11760574146,36180.576043094516,37055.47321842389,37945.50242486717,38850.25931229568,39769.32294460128,40702.36989518416,41649.01694766371,42608.680516326574,43580.68552505651,44564.39903147545,NGA,Nigeria
26099.1006990364,26521.272957921483,26938.56603975896,27351.040877247156,27759.216860238874,28163.88471037218,28565.666619499538,28964.575452490095,29360.55635822001,29754.077267065535,30145.69990599425,30535.75373260923,30924.27161080343,31310.93039845499,31695.223102766817,32076.44309156361,32453.923496811003,PAK,Pakistan
1952.7170837777066,1988.5362484145892,2024.469790483432,2060.5028181666908,2096.6169235232383,2132.7939054427434,2169.01204669129,2205.255421297339,2241.5025188577742,2277.7225215835138,2313.8862663318696,2349.958591866978,2385.9223312325034,2421.755353532933,2457.449592367097,2492.9893285942558,2528.362152366457,PNG,Papua New Guinea
3523.755438338139,3596.0270022992086,3668.587851306873,3741.3907601954047,3814.5158386700155,3888.0456689576813,3962.031185006778,4036.474364834717,4111.317598684355,4186.498084502846,4261.918652184791,4337.482131624797,4413.130913065722,4488.781919776236,4564.274437841565,4639.40967651174,4714.02543835893,RWA,Rwanda
37.490570105782986,38.28315184800736,39.087900415222016,39.905763871711905,40.735478131763784,41.57372497038026,42.42129444113216,43.27471030830797,44.135078646906784,45.00208343550032,45.87382854551863,46.749681934105084,47.628221504832254,48.50928924698599,49.39367521413707,50.27916725628725,51.16608139486488,STP,Sao Tome and Principe
2018.6165222125042,2070.2500502642038,2122.595489229668,2175.663202636757,2229.484915570754,2284.1003901385484,2339.537861666042,2395.80388667086,2452.892437386799,2510.8062633212494,2569.5403942108514,2629.087850536842,2689.4342502605587,2750.5622503353807,2812.4392796737493,2875.028114175599,2938.2884629826194,SEN,Senegal
1173.0537495757228,1195.5545745265945,1218.180425017873,1240.912169986263,1263.7252893365558,1286.5879877804582,1309.4715687230278,1332.3591914395327,1355.2425029305064,1378.1053361002066,1400.935026723635,1423.716889688826,1446.4373176901963,1469.0770449386534,1491.613572225956,1514.025747601841,1536.2899940516843,SLE,Sierra Leone
143.3349741494071,145.8997770966843,148.48784402959654,151.0960868084579,153.72759357295433,156.37845267948356,159.04845825206644,161.7382279186402,164.44611467137233,167.1661481068697,169.89771059719507,172.63483173895537,175.3764821522553,178.12060307730405,180.8634887464784,183.6018451441131,186.33279000650128,SLB,Solomon Islands
2259.3576577807335,2326.4481748855796,2395.0069112768974,2465.0376060530384,2536.5452446784725,2609.5460299127294,2684.051802233924,2760.047729885258,2837.5073899050403,2916.411463618448,2996.7412555337187,3078.4760759732994,3161.600719270559,3246.110075324412,3332.0067615037074,3419.3048617455734,3508.009486151092,SOM,Somalia
1896.6198127809068,1942.4236321856442,1988.579587763715,2035.1309552970804,2082.061332885873,2129.34182795263,2176.9569217767084,2224.8933666697517,2273.16554583626,2321.7989453052605,2370.827756729556,2420.275825948186,2470.145550161901,2520.4200227969905,2571.075902688256,2622.081647720566,2673.409374664144,SSD,South Sudan
6039.990794838834,6182.218103191402,6326.219213930533,6471.940883965889,6619.3631786807,6768.51499065243,6919.391020805739,7071.908250293595,7225.932057368619,7381.340941803322,7538.000912692617,7695.7852969021405,7854.612841943312,8014.402042990625,8175.038465250385,8336.400482326644,8498.38753795636,SDN,Sudan
2572.5460246122784,2678.1664894821197,2769.8019980667914,2849.3422949255078,2918.86748329213,2982.6727595599164,3043.964363256749,3102.5758449405507,3157.1305361673744,3208.3830077412977,3257.239064942293,3304.418844703604,3350.3059243305784,3395.0341497663276,3438.7539546990524,3481.511098425544,3523.345048339283,SYR,Syrian Arab Republic
983.3747958721015,1000.0215877187478,1016.4346953371208,1032.6288868754752,1048.660628783023,1064.6067540402282,1080.5275900500942,1096.4396423900832,1112.3495712054864,1128.3007157026218,1144.3396968985294,1160.4985607096853,1176.7866699490357,1193.1936000413411,1209.6959922161589,1226.2592909370487,1242.8480719529675,TJK,Tajikistan
12230.941761143391,12589.059194880469,12955.052469212504,13328.863039294087,13710.57872239334,14100.280060975108,14497.999272025332,14903.743457137693,15317.433979152953,15738.886543054778,16167.86125354464,16604.13761479941,17047.5827750545,17498.089344356766,17955.482727427578,18419.564945692047,18890.155687954677,TZA,Tanzania
1771.7793906053641,1812.3787201467105,1853.5340096756577,1895.2331270553095,1937.4602812503406,1980.1954446061925,2023.4172414530963,2067.109688182125,2111.254682874736,2155.8177548562558,2200.7628928632,2246.051967322466,2291.655129325819,2337.549270041074,2383.69991879356,2430.071064319791,2476.6290062395,TGO,Togo
14102.313659995407,14537.53590231503,14981.945600587049,15435.429274041067,15897.833855591452,16368.944259592,16848.558595834926,17336.536464855475,17832.711868038354,18336.787116292868,18848.432059749826,19367.340828146705,19893.287779486574,20426.102164796317,20965.611651650204,21511.66079778368,22064.082285037613,UGA,Uganda
3863.4661213332074,3940.9398003483734,4018.133649824385,4095.011384688813,4171.511942683849,4247.56733333397,4323.124009736173,4398.115860253639,4472.51775541873,4546.368093997415,4619.735218747471,4692.645785692984,4765.082063293702,4836.954219574196,4908.135080639835,4978.454141878427,5047.774248064741,YEM,Yemen
4585.412323978386,4718.948908581946,4855.666012728271,4995.5098774639755,5138.374514608614,5284.103673545647,5432.577380025457,5583.758483551805,5737.6489509156645,5894.221684108016,6053.46597504465,6215.365215268423,6379.893617964298,6547.03348201348,6716.810157166342,6889.261886580781,7064.410742022207,ZMB,Zambia
4829.267297935296,4925.109512094446,5021.934425211701,5119.562861446302,5218.011429794723,5317.256223368098,5417.266037385172,5518.039865240097,5619.566885920018,5721.781418393421,5824.590854922383,5927.908375752603,6031.6665382923375,6135.782800862132,6240.119006809487,6344.512589290122,6448.815577244529,ZWE,Zimbabwe
